# generated_utc	2026-08-14T19:14:46+00:00
# script	probe_v11.py
# python	3.11.15
# torch	2.9.0+cu128
# transformers	4.57.1
# device	cuda:0
# gpu	NVIDIA GeForce RTX 5060 Laptop GPU
# revision	607a30d783dfa663caf39e06633721c8d4cfcd7e
# layer	5
# tf32_matmul	False
# tf32_cudnn	False
# theta_sha256	113687a222f8cf98039222c27b39aaf716493e5e8c1db94ea4e6544e0814088c
# n_rows	1034
comparison_id	comparison_type	branch	seed_id	carrier_id	baseline_variant	variant	baseline_case_id	case_id	baseline_string	string	strict_token_position_match	baseline_pre_second_body_tokens	pre_second_body_tokens	baseline_second_realised_tokens	second_realised_tokens	raw_completion_541_change	raw_completion_increment_change	peak_541_change	signed_541_margin_change	baseline_dest	dest	baseline_retained_541	retained_541	retention_changed	native_connector	frame_class	source_provenance	completion_token_match	second_token_count_match
REPEAT_CONNECTOR__AND_AGAIN__AFTER__BARE__NONE__TO__THE_PHRASE	CARRIER_VS_BARE	REPEAT_CONNECTOR	AND_AGAIN	THE_PHRASE	BARE	THE_PHRASE	REPEAT_CONNECTOR__AND_AGAIN__AFTER__BARE__NONE	REPEAT_CONNECTOR__AND_AGAIN__AFTER__THE_PHRASE__NONE	again after again	the phrase again after again	0	2	4	1	1	0.431868	0.414029	0.431868	0.14002	1888	2073	0	0	0	and	KNOWN_REPEAT	V9_ATTESTED	1	1
REPEAT_CONNECTOR__AND_AGAIN__AFTER__BARE__NONE__TO__THEY_SAID	CARRIER_VS_BARE	REPEAT_CONNECTOR	AND_AGAIN	THEY_SAID	BARE	THEY_SAID	REPEAT_CONNECTOR__AND_AGAIN__AFTER__BARE__NONE	REPEAT_CONNECTOR__AND_AGAIN__AFTER__THEY_SAID__NONE	again after again	they said again after again	0	2	4	1	1	0.086749	0.091645	0.086749	0.124508	1888	1738	0	0	0	and	KNOWN_REPEAT	V9_ATTESTED	1	1
FRAME_CROSS__AND_TIME__KNOWN_REPEAT__BARE__NONE__TO__V9_SPACE	CARRIER_VS_BARE	FRAME_CROSS	AND_TIME	V9_SPACE	BARE	V9_SPACE	FRAME_CROSS__AND_TIME__KNOWN_REPEAT__BARE__NONE	FRAME_CROSS__AND_TIME__KNOWN_REPEAT__V9_SPACE__NONE	time and time	 time and time	0	2	2	1	1	-0.828305	-0.834796	-0.828305	-0.873219	638	1888	0	0	0	and	KNOWN_REPEAT	HELDOUT_FAMILIAR	1	1
FRAME_CROSS__AND_TIME__KNOWN_REPEAT__BARE__NONE__TO__THE_PHRASE	CARRIER_VS_BARE	FRAME_CROSS	AND_TIME	THE_PHRASE	BARE	THE_PHRASE	FRAME_CROSS__AND_TIME__KNOWN_REPEAT__BARE__NONE	FRAME_CROSS__AND_TIME__KNOWN_REPEAT__THE_PHRASE__NONE	time and time	the phrase time and time	0	2	4	1	1	-1.256217	-1.260042	-1.256217	-0.953032	638	2073	0	0	0	and	KNOWN_REPEAT	HELDOUT_FAMILIAR	1	1
FRAME_CROSS__AND_TIME__KNOWN_REPEAT__BARE__NONE__TO__THEY_SAID	CARRIER_VS_BARE	FRAME_CROSS	AND_TIME	THEY_SAID	BARE	THEY_SAID	FRAME_CROSS__AND_TIME__KNOWN_REPEAT__BARE__NONE	FRAME_CROSS__AND_TIME__KNOWN_REPEAT__THEY_SAID__NONE	time and time	they said time and time	0	2	4	1	1	-1.538871	-1.543232	-1.538871	-1.327234	638	2292	0	0	0	and	KNOWN_REPEAT	HELDOUT_FAMILIAR	1	1
FRAME_CROSS__AND_TIME__KNOWN_RELATED__BARE__NONE__TO__V9_SPACE	CARRIER_VS_BARE	FRAME_CROSS	AND_TIME	V9_SPACE	BARE	V9_SPACE	FRAME_CROSS__AND_TIME__KNOWN_RELATED__BARE__NONE	FRAME_CROSS__AND_TIME__KNOWN_RELATED__V9_SPACE__NONE	time and space	 time and space	0	2	2	1	1	0.136391	0.1299	0.136391	-0.502153	1888	1888	0	0	0	and	RELATED_DISTINCT	HELDOUT_FAMILIAR	1	1
FRAME_CROSS__AND_TIME__KNOWN_RELATED__BARE__NONE__TO__THE_PHRASE	CARRIER_VS_BARE	FRAME_CROSS	AND_TIME	THE_PHRASE	BARE	THE_PHRASE	FRAME_CROSS__AND_TIME__KNOWN_RELATED__BARE__NONE	FRAME_CROSS__AND_TIME__KNOWN_RELATED__THE_PHRASE__NONE	time and space	the phrase time and space	0	2	4	1	1	0.212017	0.208192	0.212017	-0.078428	1888	2073	0	0	0	and	RELATED_DISTINCT	HELDOUT_FAMILIAR	1	1
FRAME_CROSS__AND_TIME__KNOWN_RELATED__BARE__NONE__TO__THEY_SAID	CARRIER_VS_BARE	FRAME_CROSS	AND_TIME	THEY_SAID	BARE	THEY_SAID	FRAME_CROSS__AND_TIME__KNOWN_RELATED__BARE__NONE	FRAME_CROSS__AND_TIME__KNOWN_RELATED__THEY_SAID__NONE	time and space	they said time and space	0	2	4	1	1	0.045962	0.0416	0.045962	0.516966	1888	2659	0	0	0	and	RELATED_DISTINCT	HELDOUT_FAMILIAR	1	1
FRAME_CROSS__AND_TIME__KNOWN_ARBITRARY__BARE__NONE__TO__V9_SPACE	CARRIER_VS_BARE	FRAME_CROSS	AND_TIME	V9_SPACE	BARE	V9_SPACE	FRAME_CROSS__AND_TIME__KNOWN_ARBITRARY__BARE__NONE	FRAME_CROSS__AND_TIME__KNOWN_ARBITRARY__V9_SPACE__NONE	time and planet	 time and planet	0	2	2	1	1	-0.224878	-0.231369	-0.224878	-0.863423	1888	1888	0	0	0	and	ARBITRARY_DISTINCT	HELDOUT_FAMILIAR	1	1
FRAME_CROSS__AND_TIME__KNOWN_ARBITRARY__BARE__NONE__TO__THE_PHRASE	CARRIER_VS_BARE	FRAME_CROSS	AND_TIME	THE_PHRASE	BARE	THE_PHRASE	FRAME_CROSS__AND_TIME__KNOWN_ARBITRARY__BARE__NONE	FRAME_CROSS__AND_TIME__KNOWN_ARBITRARY__THE_PHRASE__NONE	time and planet	the phrase time and planet	0	2	4	1	1	-0.382178	-0.386003	-0.382178	-0.672625	1888	2073	0	0	0	and	ARBITRARY_DISTINCT	HELDOUT_FAMILIAR	1	1
FRAME_CROSS__AND_TIME__KNOWN_ARBITRARY__BARE__NONE__TO__THEY_SAID	CARRIER_VS_BARE	FRAME_CROSS	AND_TIME	THEY_SAID	BARE	THEY_SAID	FRAME_CROSS__AND_TIME__KNOWN_ARBITRARY__BARE__NONE	FRAME_CROSS__AND_TIME__KNOWN_ARBITRARY__THEY_SAID__NONE	time and planet	they said time and planet	0	2	4	1	1	-0.177671	-0.182032	-0.177671	0.162309	1888	2887	0	0	0	and	ARBITRARY_DISTINCT	HELDOUT_FAMILIAR	1	1
FRAME_CROSS__AND_TIME__ARBITRARY_KNOWN__BARE__NONE__TO__V9_SPACE	CARRIER_VS_BARE	FRAME_CROSS	AND_TIME	V9_SPACE	BARE	V9_SPACE	FRAME_CROSS__AND_TIME__ARBITRARY_KNOWN__BARE__NONE	FRAME_CROSS__AND_TIME__ARBITRARY_KNOWN__V9_SPACE__NONE	mustard and time	 mustard and time	0	3	2	1	1	-0.660564	-0.672753	-0.494282	-1.147655	592	1888	0	0	0	and	ARBITRARY_DISTINCT	HELDOUT_FAMILIAR	1	1
FRAME_CROSS__AND_TIME__ARBITRARY_KNOWN__BARE__NONE__TO__THE_PHRASE	CARRIER_VS_BARE	FRAME_CROSS	AND_TIME	THE_PHRASE	BARE	THE_PHRASE	FRAME_CROSS__AND_TIME__ARBITRARY_KNOWN__BARE__NONE	FRAME_CROSS__AND_TIME__ARBITRARY_KNOWN__THE_PHRASE__NONE	mustard and time	the phrase mustard and time	0	3	4	1	1	-0.663704	-0.678985	-0.494282	-0.955854	592	2073	0	0	0	and	ARBITRARY_DISTINCT	HELDOUT_FAMILIAR	1	1
FRAME_CROSS__AND_TIME__ARBITRARY_KNOWN__BARE__NONE__TO__THEY_SAID	CARRIER_VS_BARE	FRAME_CROSS	AND_TIME	THEY_SAID	BARE	THEY_SAID	FRAME_CROSS__AND_TIME__ARBITRARY_KNOWN__BARE__NONE	FRAME_CROSS__AND_TIME__ARBITRARY_KNOWN__THEY_SAID__NONE	mustard and time	they said mustard and time	0	3	4	1	1	-0.649583	-0.664091	-0.494282	-0.28659	592	1888	0	0	0	and	ARBITRARY_DISTINCT	HELDOUT_FAMILIAR	1	1
FRAME_CROSS__AND_TIME__ARBITRARY_REPEAT__BARE__NONE__TO__V9_SPACE	CARRIER_VS_BARE	FRAME_CROSS	AND_TIME	V9_SPACE	BARE	V9_SPACE	FRAME_CROSS__AND_TIME__ARBITRARY_REPEAT__BARE__NONE	FRAME_CROSS__AND_TIME__ARBITRARY_REPEAT__V9_SPACE__NONE	mustard and mustard	 mustard and mustard	0	3	2	1	1	0.103064	0.090876	0.103064	-0.474773	2659	1888	0	0	0	and	NOVEL_REPEAT	HELDOUT_FAMILIAR	1	1
FRAME_CROSS__AND_TIME__ARBITRARY_REPEAT__BARE__NONE__TO__THE_PHRASE	CARRIER_VS_BARE	FRAME_CROSS	AND_TIME	THE_PHRASE	BARE	THE_PHRASE	FRAME_CROSS__AND_TIME__ARBITRARY_REPEAT__BARE__NONE	FRAME_CROSS__AND_TIME__ARBITRARY_REPEAT__THE_PHRASE__NONE	mustard and mustard	the phrase mustard and mustard	0	3	4	1	1	-0.35931	-0.37459	-0.35931	-0.745346	2659	2073	0	0	0	and	NOVEL_REPEAT	HELDOUT_FAMILIAR	1	1
FRAME_CROSS__AND_TIME__ARBITRARY_REPEAT__BARE__NONE__TO__THEY_SAID	CARRIER_VS_BARE	FRAME_CROSS	AND_TIME	THEY_SAID	BARE	THEY_SAID	FRAME_CROSS__AND_TIME__ARBITRARY_REPEAT__BARE__NONE	FRAME_CROSS__AND_TIME__ARBITRARY_REPEAT__THEY_SAID__NONE	mustard and mustard	they said mustard and mustard	0	3	4	1	1	0.194013	0.179506	0.194013	0.218716	2659	2659	0	0	0	and	NOVEL_REPEAT	HELDOUT_FAMILIAR	1	1
FRAME_CROSS__AND_TIME__ARBITRARY_DISTINCT__BARE__NONE__TO__V9_SPACE	CARRIER_VS_BARE	FRAME_CROSS	AND_TIME	V9_SPACE	BARE	V9_SPACE	FRAME_CROSS__AND_TIME__ARBITRARY_DISTINCT__BARE__NONE	FRAME_CROSS__AND_TIME__ARBITRARY_DISTINCT__V9_SPACE__NONE	mustard and planet	 mustard and planet	0	3	2	1	1	-0.18568	-0.197869	-0.039087	-0.692461	592	1888	0	0	0	and	NOVEL_DISTINCT	HELDOUT_FAMILIAR	1	1
FRAME_CROSS__AND_TIME__ARBITRARY_DISTINCT__BARE__NONE__TO__THE_PHRASE	CARRIER_VS_BARE	FRAME_CROSS	AND_TIME	THE_PHRASE	BARE	THE_PHRASE	FRAME_CROSS__AND_TIME__ARBITRARY_DISTINCT__BARE__NONE	FRAME_CROSS__AND_TIME__ARBITRARY_DISTINCT__THE_PHRASE__NONE	mustard and planet	the phrase mustard and planet	0	3	4	1	1	-0.192857	-0.208138	-0.039087	-0.50066	592	2073	0	0	0	and	NOVEL_DISTINCT	HELDOUT_FAMILIAR	1	1
FRAME_CROSS__AND_TIME__ARBITRARY_DISTINCT__BARE__NONE__TO__THEY_SAID	CARRIER_VS_BARE	FRAME_CROSS	AND_TIME	THEY_SAID	BARE	THEY_SAID	FRAME_CROSS__AND_TIME__ARBITRARY_DISTINCT__BARE__NONE	FRAME_CROSS__AND_TIME__ARBITRARY_DISTINCT__THEY_SAID__NONE	mustard and planet	they said mustard and planet	0	3	4	1	1	-0.182223	-0.196732	-0.039087	0.147955	592	1888	0	0	0	and	NOVEL_DISTINCT	HELDOUT_FAMILIAR	1	1
FRAME_CROSS__AND_TIME__KNOWN_NO_CONNECTOR__BARE__NONE__TO__V9_SPACE	CARRIER_VS_BARE	FRAME_CROSS	AND_TIME	V9_SPACE	BARE	V9_SPACE	FRAME_CROSS__AND_TIME__KNOWN_NO_CONNECTOR__BARE__NONE	FRAME_CROSS__AND_TIME__KNOWN_NO_CONNECTOR__V9_SPACE__NONE	time time	 time time	0	1	1	1	1	0.001254	0.02191	0.0	-0.638545	1888	1888	0	0	0	and	NO_CONNECTOR	HELDOUT_FAMILIAR	1	1
FRAME_CROSS__AND_TIME__KNOWN_NO_CONNECTOR__BARE__NONE__TO__THE_PHRASE	CARRIER_VS_BARE	FRAME_CROSS	AND_TIME	THE_PHRASE	BARE	THE_PHRASE	FRAME_CROSS__AND_TIME__KNOWN_NO_CONNECTOR__BARE__NONE	FRAME_CROSS__AND_TIME__KNOWN_NO_CONNECTOR__THE_PHRASE__NONE	time time	the phrase time time	0	1	3	1	1	0.141679	0.162213	0.0	-0.290446	1888	2073	0	0	0	and	NO_CONNECTOR	HELDOUT_FAMILIAR	1	1
FRAME_CROSS__AND_TIME__KNOWN_NO_CONNECTOR__BARE__NONE__TO__THEY_SAID	CARRIER_VS_BARE	FRAME_CROSS	AND_TIME	THEY_SAID	BARE	THEY_SAID	FRAME_CROSS__AND_TIME__KNOWN_NO_CONNECTOR__BARE__NONE	FRAME_CROSS__AND_TIME__KNOWN_NO_CONNECTOR__THEY_SAID__NONE	time time	they said time time	0	1	3	1	1	0.007821	-0.011249	0.0	0.535361	1888	1888	0	0	0	and	NO_CONNECTOR	HELDOUT_FAMILIAR	1	1
FRAME_CROSS__AND_TIME__ARBITRARY_NO_CONNECTOR__BARE__NONE__TO__V9_SPACE	CARRIER_VS_BARE	FRAME_CROSS	AND_TIME	V9_SPACE	BARE	V9_SPACE	FRAME_CROSS__AND_TIME__ARBITRARY_NO_CONNECTOR__BARE__NONE	FRAME_CROSS__AND_TIME__ARBITRARY_NO_CONNECTOR__V9_SPACE__NONE	mustard mustard	 mustard mustard	0	2	1	1	1	0.002005	-0.004911	0.0	-0.653373	592	1888	0	0	0	and	NO_CONNECTOR	HELDOUT_FAMILIAR	1	1
FRAME_CROSS__AND_TIME__ARBITRARY_NO_CONNECTOR__BARE__NONE__TO__THE_PHRASE	CARRIER_VS_BARE	FRAME_CROSS	AND_TIME	THE_PHRASE	BARE	THE_PHRASE	FRAME_CROSS__AND_TIME__ARBITRARY_NO_CONNECTOR__BARE__NONE	FRAME_CROSS__AND_TIME__ARBITRARY_NO_CONNECTOR__THE_PHRASE__NONE	mustard mustard	the phrase mustard mustard	0	2	3	1	1	-0.025417	-0.097475	0.0	-0.461572	592	2073	0	0	0	and	NO_CONNECTOR	HELDOUT_FAMILIAR	1	1
FRAME_CROSS__AND_TIME__ARBITRARY_NO_CONNECTOR__BARE__NONE__TO__THEY_SAID	CARRIER_VS_BARE	FRAME_CROSS	AND_TIME	THEY_SAID	BARE	THEY_SAID	FRAME_CROSS__AND_TIME__ARBITRARY_NO_CONNECTOR__BARE__NONE	FRAME_CROSS__AND_TIME__ARBITRARY_NO_CONNECTOR__THEY_SAID__NONE	mustard mustard	they said mustard mustard	0	2	3	1	1	0.009315	-0.049428	0.0	0.31723	592	1888	0	0	0	and	NO_CONNECTOR	HELDOUT_FAMILIAR	1	1
REPEAT_CONNECTOR__AND_TIME__AND__BARE__NONE__TO__V9_SPACE	CARRIER_VS_BARE	REPEAT_CONNECTOR	AND_TIME	V9_SPACE	BARE	V9_SPACE	REPEAT_CONNECTOR__AND_TIME__AND__BARE__NONE	REPEAT_CONNECTOR__AND_TIME__AND__V9_SPACE__NONE	time and time	 time and time	0	2	2	1	1	-0.828307	-0.834798	-0.828307	-0.873221	638	1888	0	0	0	and	KNOWN_REPEAT	HELDOUT_FAMILIAR	1	1
REPEAT_CONNECTOR__AND_TIME__AND__BARE__NONE__TO__THE_PHRASE	CARRIER_VS_BARE	REPEAT_CONNECTOR	AND_TIME	THE_PHRASE	BARE	THE_PHRASE	REPEAT_CONNECTOR__AND_TIME__AND__BARE__NONE	REPEAT_CONNECTOR__AND_TIME__AND__THE_PHRASE__NONE	time and time	the phrase time and time	0	2	4	1	1	-1.256217	-1.260042	-1.256217	-0.953029	638	2073	0	0	0	and	KNOWN_REPEAT	HELDOUT_FAMILIAR	1	1
REPEAT_CONNECTOR__AND_TIME__AND__BARE__NONE__TO__THEY_SAID	CARRIER_VS_BARE	REPEAT_CONNECTOR	AND_TIME	THEY_SAID	BARE	THEY_SAID	REPEAT_CONNECTOR__AND_TIME__AND__BARE__NONE	REPEAT_CONNECTOR__AND_TIME__AND__THEY_SAID__NONE	time and time	they said time and time	0	2	4	1	1	-1.53887	-1.543232	-1.53887	-1.327231	638	2292	0	0	0	and	KNOWN_REPEAT	HELDOUT_FAMILIAR	1	1
REPEAT_CONNECTOR__AND_TIME__OR__BARE__NONE__TO__V9_SPACE	CARRIER_VS_BARE	REPEAT_CONNECTOR	AND_TIME	V9_SPACE	BARE	V9_SPACE	REPEAT_CONNECTOR__AND_TIME__OR__BARE__NONE	REPEAT_CONNECTOR__AND_TIME__OR__V9_SPACE__NONE	time or time	 time or time	0	2	2	1	1	-0.161278	-0.162481	-0.161278	-0.099879	2659	1888	0	0	0	and	KNOWN_REPEAT	HELDOUT_FAMILIAR	1	1
REPEAT_CONNECTOR__AND_TIME__OR__BARE__NONE__TO__THE_PHRASE	CARRIER_VS_BARE	REPEAT_CONNECTOR	AND_TIME	THE_PHRASE	BARE	THE_PHRASE	REPEAT_CONNECTOR__AND_TIME__OR__BARE__NONE	REPEAT_CONNECTOR__AND_TIME__OR__THE_PHRASE__NONE	time or time	the phrase time or time	0	2	4	1	1	-0.744279	-0.745543	-0.744279	-0.793373	2659	2659	0	0	0	and	KNOWN_REPEAT	HELDOUT_FAMILIAR	1	1
REPEAT_CONNECTOR__AND_TIME__OR__BARE__NONE__TO__THEY_SAID	CARRIER_VS_BARE	REPEAT_CONNECTOR	AND_TIME	THEY_SAID	BARE	THEY_SAID	REPEAT_CONNECTOR__AND_TIME__OR__BARE__NONE	REPEAT_CONNECTOR__AND_TIME__OR__THEY_SAID__NONE	time or time	they said time or time	0	2	4	1	1	-1.200578	-1.203281	-1.200578	-0.926006	2659	2659	0	0	0	and	KNOWN_REPEAT	HELDOUT_FAMILIAR	1	1
REPEAT_CONNECTOR__AND_TIME__TO__BARE__NONE__TO__V9_SPACE	CARRIER_VS_BARE	REPEAT_CONNECTOR	AND_TIME	V9_SPACE	BARE	V9_SPACE	REPEAT_CONNECTOR__AND_TIME__TO__BARE__NONE	REPEAT_CONNECTOR__AND_TIME__TO__V9_SPACE__NONE	time to time	 time to time	0	2	2	1	1	-0.436055	-0.438759	-0.436055	-1.074603	1888	1888	0	0	0	and	KNOWN_REPEAT	HELDOUT_FAMILIAR	1	1
REPEAT_CONNECTOR__AND_TIME__TO__BARE__NONE__TO__THE_PHRASE	CARRIER_VS_BARE	REPEAT_CONNECTOR	AND_TIME	THE_PHRASE	BARE	THE_PHRASE	REPEAT_CONNECTOR__AND_TIME__TO__BARE__NONE	REPEAT_CONNECTOR__AND_TIME__TO__THE_PHRASE__NONE	time to time	the phrase time to time	0	2	4	1	1	0.192384	0.197361	0.192384	-0.098062	1888	2073	0	0	0	and	KNOWN_REPEAT	HELDOUT_FAMILIAR	1	1
REPEAT_CONNECTOR__AND_TIME__TO__BARE__NONE__TO__THEY_SAID	CARRIER_VS_BARE	REPEAT_CONNECTOR	AND_TIME	THEY_SAID	BARE	THEY_SAID	REPEAT_CONNECTOR__AND_TIME__TO__BARE__NONE	REPEAT_CONNECTOR__AND_TIME__TO__THEY_SAID__NONE	time to time	they said time to time	0	2	4	1	1	0.041307	0.035599	0.041307	0.576668	1888	1888	0	0	0	and	KNOWN_REPEAT	HELDOUT_FAMILIAR	1	1
REPEAT_CONNECTOR__AND_TIME__BY__BARE__NONE__TO__V9_SPACE	CARRIER_VS_BARE	REPEAT_CONNECTOR	AND_TIME	V9_SPACE	BARE	V9_SPACE	REPEAT_CONNECTOR__AND_TIME__BY__BARE__NONE	REPEAT_CONNECTOR__AND_TIME__BY__V9_SPACE__NONE	time by time	 time by time	0	2	2	1	1	0.219843	0.190995	0.219843	-0.418706	1888	1888	0	0	0	and	KNOWN_REPEAT	HELDOUT_FAMILIAR	1	1
REPEAT_CONNECTOR__AND_TIME__BY__BARE__NONE__TO__THE_PHRASE	CARRIER_VS_BARE	REPEAT_CONNECTOR	AND_TIME	THE_PHRASE	BARE	THE_PHRASE	REPEAT_CONNECTOR__AND_TIME__BY__BARE__NONE	REPEAT_CONNECTOR__AND_TIME__BY__THE_PHRASE__NONE	time by time	the phrase time by time	0	2	4	1	1	0.334289	0.309409	0.334289	0.043842	1888	2073	0	0	0	and	KNOWN_REPEAT	HELDOUT_FAMILIAR	1	1
REPEAT_CONNECTOR__AND_TIME__BY__BARE__NONE__TO__THEY_SAID	CARRIER_VS_BARE	REPEAT_CONNECTOR	AND_TIME	THEY_SAID	BARE	THEY_SAID	REPEAT_CONNECTOR__AND_TIME__BY__BARE__NONE	REPEAT_CONNECTOR__AND_TIME__BY__THEY_SAID__NONE	time by time	they said time by time	0	2	4	1	1	-0.1756	-0.231865	-0.1756	0.164466	1888	971	0	0	0	and	KNOWN_REPEAT	HELDOUT_FAMILIAR	1	1
REPEAT_CONNECTOR__AND_TIME__AFTER__BARE__NONE__TO__V9_SPACE	CARRIER_VS_BARE	REPEAT_CONNECTOR	AND_TIME	V9_SPACE	BARE	V9_SPACE	REPEAT_CONNECTOR__AND_TIME__AFTER__BARE__NONE	REPEAT_CONNECTOR__AND_TIME__AFTER__V9_SPACE__NONE	time after time	 time after time	0	2	2	1	1	0.461938	0.479332	0.461938	-0.054437	1738	1888	0	0	0	and	KNOWN_REPEAT	HELDOUT_FAMILIAR	1	1
REPEAT_CONNECTOR__AND_TIME__AFTER__BARE__NONE__TO__THE_PHRASE	CARRIER_VS_BARE	REPEAT_CONNECTOR	AND_TIME	THE_PHRASE	BARE	THE_PHRASE	REPEAT_CONNECTOR__AND_TIME__AFTER__BARE__NONE	REPEAT_CONNECTOR__AND_TIME__AFTER__THE_PHRASE__NONE	time after time	the phrase time after time	0	2	4	1	1	0.848948	0.855321	0.848948	0.680675	1738	541	0	1	1	and	KNOWN_REPEAT	HELDOUT_FAMILIAR	1	1
REPEAT_CONNECTOR__AND_TIME__AFTER__BARE__NONE__TO__THEY_SAID	CARRIER_VS_BARE	REPEAT_CONNECTOR	AND_TIME	THEY_SAID	BARE	THEY_SAID	REPEAT_CONNECTOR__AND_TIME__AFTER__BARE__NONE	REPEAT_CONNECTOR__AND_TIME__AFTER__THEY_SAID__NONE	time after time	they said time after time	0	2	4	1	1	1.453966	1.439705	1.453966	1.321659	1738	541	0	1	1	and	KNOWN_REPEAT	HELDOUT_FAMILIAR	1	1
FRAME_CROSS__TO_HAND__KNOWN_REPEAT__BARE__NONE__TO__V9_SPACE	CARRIER_VS_BARE	FRAME_CROSS	TO_HAND	V9_SPACE	BARE	V9_SPACE	FRAME_CROSS__TO_HAND__KNOWN_REPEAT__BARE__NONE	FRAME_CROSS__TO_HAND__KNOWN_REPEAT__V9_SPACE__NONE	hand to hand	 hand to hand	0	2	2	1	1	0.743565	0.746641	0.743565	0.350716	541	541	1	1	0	to	KNOWN_REPEAT	V9_ATTESTED	1	1
FRAME_CROSS__TO_HAND__KNOWN_REPEAT__BARE__NONE__TO__THE_PHRASE	CARRIER_VS_BARE	FRAME_CROSS	TO_HAND	THE_PHRASE	BARE	THE_PHRASE	FRAME_CROSS__TO_HAND__KNOWN_REPEAT__BARE__NONE	FRAME_CROSS__TO_HAND__KNOWN_REPEAT__THE_PHRASE__NONE	hand to hand	the phrase hand to hand	0	2	4	1	1	0.734202	0.731502	0.734202	0.029558	541	541	1	1	0	to	KNOWN_REPEAT	V9_ATTESTED	1	1
FRAME_CROSS__TO_HAND__KNOWN_REPEAT__BARE__NONE__TO__THEY_SAID	CARRIER_VS_BARE	FRAME_CROSS	TO_HAND	THEY_SAID	BARE	THEY_SAID	FRAME_CROSS__TO_HAND__KNOWN_REPEAT__BARE__NONE	FRAME_CROSS__TO_HAND__KNOWN_REPEAT__THEY_SAID__NONE	hand to hand	they said hand to hand	0	2	4	1	1	0.783915	0.778807	0.783915	0.106275	541	541	1	1	0	to	KNOWN_REPEAT	V9_ATTESTED	1	1
FRAME_CROSS__TO_HAND__KNOWN_RELATED__BARE__NONE__TO__V9_SPACE	CARRIER_VS_BARE	FRAME_CROSS	TO_HAND	V9_SPACE	BARE	V9_SPACE	FRAME_CROSS__TO_HAND__KNOWN_RELATED__BARE__NONE	FRAME_CROSS__TO_HAND__KNOWN_RELATED__V9_SPACE__NONE	hand to foot	 hand to foot	0	2	2	1	1	-0.141459	-0.138383	-0.141459	-0.510846	1888	1888	0	0	0	to	RELATED_DISTINCT	V9_ATTESTED	1	1
FRAME_CROSS__TO_HAND__KNOWN_RELATED__BARE__NONE__TO__THE_PHRASE	CARRIER_VS_BARE	FRAME_CROSS	TO_HAND	THE_PHRASE	BARE	THE_PHRASE	FRAME_CROSS__TO_HAND__KNOWN_RELATED__BARE__NONE	FRAME_CROSS__TO_HAND__KNOWN_RELATED__THE_PHRASE__NONE	hand to foot	the phrase hand to foot	0	2	4	1	1	-0.355889	-0.358589	-0.355889	-0.713406	1888	2073	0	0	0	to	RELATED_DISTINCT	V9_ATTESTED	1	1
FRAME_CROSS__TO_HAND__KNOWN_RELATED__BARE__NONE__TO__THEY_SAID	CARRIER_VS_BARE	FRAME_CROSS	TO_HAND	THEY_SAID	BARE	THEY_SAID	FRAME_CROSS__TO_HAND__KNOWN_RELATED__BARE__NONE	FRAME_CROSS__TO_HAND__KNOWN_RELATED__THEY_SAID__NONE	hand to foot	they said hand to foot	0	2	4	1	1	-0.644602	-0.649711	-0.644602	-0.346082	1888	419	0	0	0	to	RELATED_DISTINCT	V9_ATTESTED	1	1
FRAME_CROSS__TO_HAND__KNOWN_ARBITRARY__BARE__NONE__TO__V9_SPACE	CARRIER_VS_BARE	FRAME_CROSS	TO_HAND	V9_SPACE	BARE	V9_SPACE	FRAME_CROSS__TO_HAND__KNOWN_ARBITRARY__BARE__NONE	FRAME_CROSS__TO_HAND__KNOWN_ARBITRARY__V9_SPACE__NONE	hand to ribbon	 hand to ribbon	0	2	2	1	1	-0.007717	-0.004642	0.0	-0.369387	1888	1888	0	0	0	to	ARBITRARY_DISTINCT	V9_ATTESTED	1	1
FRAME_CROSS__TO_HAND__KNOWN_ARBITRARY__BARE__NONE__TO__THE_PHRASE	CARRIER_VS_BARE	FRAME_CROSS	TO_HAND	THE_PHRASE	BARE	THE_PHRASE	FRAME_CROSS__TO_HAND__KNOWN_ARBITRARY__BARE__NONE	FRAME_CROSS__TO_HAND__KNOWN_ARBITRARY__THE_PHRASE__NONE	hand to ribbon	the phrase hand to ribbon	0	2	4	1	1	0.023978	0.021278	0.0	-0.357517	1888	2073	0	0	0	to	ARBITRARY_DISTINCT	V9_ATTESTED	1	1
FRAME_CROSS__TO_HAND__KNOWN_ARBITRARY__BARE__NONE__TO__THEY_SAID	CARRIER_VS_BARE	FRAME_CROSS	TO_HAND	THEY_SAID	BARE	THEY_SAID	FRAME_CROSS__TO_HAND__KNOWN_ARBITRARY__BARE__NONE	FRAME_CROSS__TO_HAND__KNOWN_ARBITRARY__THEY_SAID__NONE	hand to ribbon	they said hand to ribbon	0	2	4	1	1	-0.009488	-0.014597	0.0	0.29852	1888	419	0	0	0	to	ARBITRARY_DISTINCT	V9_ATTESTED	1	1
