# generated_utc	2026-08-14T18:47:54+00:00
# script	probe_v10.py
# python	3.11.15
# torch	2.9.0+cu128
# transformers	4.57.1
# device	cuda:0
# gpu	NVIDIA GeForce RTX 5060 Laptop GPU
# revision	607a30d783dfa663caf39e06633721c8d4cfcd7e
# layer	5
# tf32_matmul	False
# tf32_cudnn	False
# theta_sha256	113687a222f8cf98039222c27b39aaf716493e5e8c1db94ea4e6544e0814088c
# n_rows	2596
case_id	branch	seed_id	variant	carrier_id	string	pos	token	token_id	is_second_member_token	is_completion_token	raw_541	running_541	running_leader	running_margin	raw_top5
PAIR_PANEL__PAIR_08__CONVENTIONAL__BARE__NONE	PAIR_PANEL	PAIR_08	CONVENTIONAL	BARE	life and death	2	 and	290	0	0	-0.022194	-0.000102	1888	0.285193	[[1790, 2.052258], [1149, 1.724129], [654, 1.440816], [2973, 1.396396], [1203, 1.356447]]
PAIR_PANEL__PAIR_08__CONVENTIONAL__BARE__NONE	PAIR_PANEL	PAIR_08	CONVENTIONAL	BARE	life and death	3	 death	1918	1	1	3.970667	3.970667	541	0.193574	[[541, 3.970667], [2659, 3.777093], [2287, 2.739198], [638, 2.351742], [2317, 2.009761]]
PAIR_PANEL__PAIR_08__CONVENTIONAL__V9_SPACE__NONE	PAIR_PANEL	PAIR_08	CONVENTIONAL	V9_SPACE	 life and death	0	<BOS>	50256	0	0	-0.000102	-0.000102	2256	0.796686	[[2256, 2.36087], [1888, 1.564183], [2787, 0.893099], [1450, 0.853876], [1048, 0.848868]]
PAIR_PANEL__PAIR_08__CONVENTIONAL__V9_SPACE__NONE	PAIR_PANEL	PAIR_08	CONVENTIONAL	V9_SPACE	 life and death	1	 life	1204	0	0	-0.156809	-0.000102	1888	0.520252	[[1888, 3.009452], [1790, 2.4892], [1497, 2.079277], [234, 1.529743], [1729, 1.515227]]
PAIR_PANEL__PAIR_08__CONVENTIONAL__V9_SPACE__NONE	PAIR_PANEL	PAIR_08	CONVENTIONAL	V9_SPACE	 life and death	2	 and	290	0	0	-0.010927	-0.000102	1888	0.520252	[[1790, 2.229475], [1149, 1.532569], [654, 1.409132], [1888, 1.305229], [495, 1.298004]]
PAIR_PANEL__PAIR_08__CONVENTIONAL__V9_SPACE__NONE	PAIR_PANEL	PAIR_08	CONVENTIONAL	V9_SPACE	 life and death	3	 death	1918	1	1	3.618449	3.618449	541	0.23031	[[541, 3.618449], [2659, 3.388139], [2287, 2.560775], [638, 2.084948], [2317, 1.600098]]
PAIR_PANEL__PAIR_08__CONVENTIONAL__THE_PHRASE__NONE	PAIR_PANEL	PAIR_08	CONVENTIONAL	THE_PHRASE	the phrase life and death	0	<BOS>	50256	0	0	-0.000102	-0.000102	2256	0.796686	[[2256, 2.36087], [1888, 1.564183], [2787, 0.893099], [1450, 0.853876], [1048, 0.848868]]
PAIR_PANEL__PAIR_08__CONVENTIONAL__THE_PHRASE__NONE	PAIR_PANEL	PAIR_08	CONVENTIONAL	THE_PHRASE	the phrase life and death	1	the	1169	0	0	-0.058428	-0.000102	1790	0.119972	[[1790, 2.74375], [1888, 2.623779], [1203, 1.370484], [654, 1.287318], [1504, 1.273196]]
PAIR_PANEL__PAIR_08__CONVENTIONAL__THE_PHRASE__NONE	PAIR_PANEL	PAIR_08	CONVENTIONAL	THE_PHRASE	the phrase life and death	2	 phrase	9546	0	0	-0.055584	-0.000102	2073	0.489396	[[2073, 3.233146], [1026, 1.694937], [2070, 1.648536], [388, 1.556334], [1888, 1.459668]]
PAIR_PANEL__PAIR_08__CONVENTIONAL__THE_PHRASE__NONE	PAIR_PANEL	PAIR_08	CONVENTIONAL	THE_PHRASE	the phrase life and death	3	 life	1204	0	0	-0.054696	-0.000102	2073	0.489396	[[947, 1.65892], [1380, 1.373178], [1729, 1.372618], [1497, 1.291461], [1888, 1.259265]]
PAIR_PANEL__PAIR_08__CONVENTIONAL__THE_PHRASE__NONE	PAIR_PANEL	PAIR_08	CONVENTIONAL	THE_PHRASE	the phrase life and death	4	 and	290	0	0	-0.012118	-0.000102	2073	0.489396	[[134, 1.642096], [1790, 1.594851], [194, 1.425063], [2973, 1.416685], [1149, 1.341339]]
PAIR_PANEL__PAIR_08__CONVENTIONAL__THE_PHRASE__NONE	PAIR_PANEL	PAIR_08	CONVENTIONAL	THE_PHRASE	the phrase life and death	5	 death	1918	1	1	3.056278	3.056278	2073	0.176868	[[541, 3.056278], [2659, 2.962053], [2287, 2.402166], [638, 1.657686], [357, 1.351056]]
PAIR_PANEL__PAIR_08__CONVENTIONAL__THEY_SAID__NONE	PAIR_PANEL	PAIR_08	CONVENTIONAL	THEY_SAID	they said life and death	0	<BOS>	50256	0	0	-0.000102	-0.000102	2256	0.796686	[[2256, 2.36087], [1888, 1.564183], [2787, 0.893099], [1450, 0.853876], [1048, 0.848868]]
PAIR_PANEL__PAIR_08__CONVENTIONAL__THEY_SAID__NONE	PAIR_PANEL	PAIR_08	CONVENTIONAL	THEY_SAID	they said life and death	1	they	9930	0	0	-0.133193	-0.000102	2256	0.053377	[[1790, 2.307492], [1888, 2.21476], [234, 1.470804], [1169, 1.294994], [654, 1.246823]]
PAIR_PANEL__PAIR_08__CONVENTIONAL__THEY_SAID__NONE	PAIR_PANEL	PAIR_08	CONVENTIONAL	THEY_SAID	they said life and death	2	 said	531	0	0	-0.038379	-0.000102	2256	0.053377	[[2982, 1.845008], [932, 1.550615], [521, 1.429855], [38, 1.363183], [654, 1.281732]]
PAIR_PANEL__PAIR_08__CONVENTIONAL__THEY_SAID__NONE	PAIR_PANEL	PAIR_08	CONVENTIONAL	THEY_SAID	they said life and death	3	 life	1204	0	0	-0.043267	-0.000102	1497	0.189715	[[1497, 2.550585], [1534, 2.07617], [947, 2.067951], [1729, 1.802621], [1888, 1.650519]]
PAIR_PANEL__PAIR_08__CONVENTIONAL__THEY_SAID__NONE	PAIR_PANEL	PAIR_08	CONVENTIONAL	THEY_SAID	they said life and death	4	 and	290	0	0	-0.009915	-0.000102	1497	0.189715	[[1790, 1.946283], [134, 1.83854], [1149, 1.672426], [626, 1.633609], [654, 1.539135]]
PAIR_PANEL__PAIR_08__CONVENTIONAL__THEY_SAID__NONE	PAIR_PANEL	PAIR_08	CONVENTIONAL	THEY_SAID	they said life and death	5	 death	1918	1	1	2.948204	2.948204	541	0.199619	[[541, 2.948204], [2659, 2.748585], [2287, 2.668239], [638, 1.605289], [2852, 1.508291]]
PAIR_PANEL__PAIR_08__ARBITRARY__BARE__NONE	PAIR_PANEL	PAIR_08	ARBITRARY	BARE	button and ocean	0	<BOS>	50256	0	0	-0.000102	-0.000102	2256	0.796686	[[2256, 2.36087], [1888, 1.564183], [2787, 0.893099], [1450, 0.853876], [1048, 0.848868]]
PAIR_PANEL__PAIR_08__ARBITRARY__BARE__NONE	PAIR_PANEL	PAIR_08	ARBITRARY	BARE	button and ocean	1	button	16539	0	0	-0.108752	-0.000102	1888	0.317086	[[1888, 2.677956], [1790, 2.078506], [1665, 1.899248], [1998, 1.48155], [1648, 1.357106]]
PAIR_PANEL__PAIR_08__ARBITRARY__BARE__NONE	PAIR_PANEL	PAIR_08	ARBITRARY	BARE	button and ocean	2	 and	290	0	0	-0.017816	-0.000102	1888	0.317086	[[1203, 2.016477], [1790, 1.670337], [1888, 1.390391], [2770, 1.343651], [1774, 1.297943]]
PAIR_PANEL__PAIR_08__ARBITRARY__BARE__NONE	PAIR_PANEL	PAIR_08	ARBITRARY	BARE	button and ocean	3	 ocean	9151	1	1	0.531553	0.531553	1888	0.317086	[[1888, 2.566416], [1790, 1.552109], [654, 1.485119], [2887, 1.459716], [2659, 1.434022]]
PAIR_PANEL__PAIR_08__ARBITRARY__V9_SPACE__NONE	PAIR_PANEL	PAIR_08	ARBITRARY	V9_SPACE	 button and ocean	0	<BOS>	50256	0	0	-0.000102	-0.000102	2256	0.796686	[[2256, 2.36087], [1888, 1.564183], [2787, 0.893099], [1450, 0.853876], [1048, 0.848868]]
PAIR_PANEL__PAIR_08__ARBITRARY__V9_SPACE__NONE	PAIR_PANEL	PAIR_08	ARBITRARY	V9_SPACE	 button and ocean	1	 button	4936	0	0	-0.106575	-0.000102	1888	0.318296	[[1888, 2.822093], [1790, 2.503797], [1665, 2.186499], [1998, 1.45912], [464, 1.230475]]
PAIR_PANEL__PAIR_08__ARBITRARY__V9_SPACE__NONE	PAIR_PANEL	PAIR_08	ARBITRARY	V9_SPACE	 button and ocean	2	 and	290	0	0	-0.00724	-0.000102	1888	0.318296	[[1790, 1.957915], [1203, 1.951631], [1888, 1.533516], [2321, 1.461722], [2710, 1.39506]]
PAIR_PANEL__PAIR_08__ARBITRARY__V9_SPACE__NONE	PAIR_PANEL	PAIR_08	ARBITRARY	V9_SPACE	 button and ocean	3	 ocean	9151	1	1	0.031636	0.031636	1888	0.318296	[[1888, 2.584993], [2887, 1.710036], [1790, 1.701802], [654, 1.5446], [847, 1.323057]]
PAIR_PANEL__PAIR_08__ARBITRARY__THE_PHRASE__NONE	PAIR_PANEL	PAIR_08	ARBITRARY	THE_PHRASE	the phrase button and ocean	0	<BOS>	50256	0	0	-0.000102	-0.000102	2256	0.796686	[[2256, 2.36087], [1888, 1.564183], [2787, 0.893099], [1450, 0.853876], [1048, 0.848868]]
PAIR_PANEL__PAIR_08__ARBITRARY__THE_PHRASE__NONE	PAIR_PANEL	PAIR_08	ARBITRARY	THE_PHRASE	the phrase button and ocean	1	the	1169	0	0	-0.058428	-0.000102	1790	0.119972	[[1790, 2.74375], [1888, 2.623779], [1203, 1.370484], [654, 1.287318], [1504, 1.273196]]
PAIR_PANEL__PAIR_08__ARBITRARY__THE_PHRASE__NONE	PAIR_PANEL	PAIR_08	ARBITRARY	THE_PHRASE	the phrase button and ocean	2	 phrase	9546	0	0	-0.055584	-0.000102	2073	0.489396	[[2073, 3.233146], [1026, 1.694937], [2070, 1.648536], [388, 1.556334], [1888, 1.459668]]
PAIR_PANEL__PAIR_08__ARBITRARY__THE_PHRASE__NONE	PAIR_PANEL	PAIR_08	ARBITRARY	THE_PHRASE	the phrase button and ocean	3	 button	4936	0	0	-0.118824	-0.000102	2073	0.489396	[[1665, 1.739474], [1888, 1.679615], [778, 1.557736], [1790, 1.394907], [2297, 1.295035]]
PAIR_PANEL__PAIR_08__ARBITRARY__THE_PHRASE__NONE	PAIR_PANEL	PAIR_08	ARBITRARY	THE_PHRASE	the phrase button and ocean	4	 and	290	0	0	-0.007359	-0.000102	2073	0.489396	[[1888, 1.301767], [1790, 1.254466], [2770, 1.145336], [1547, 1.140352], [1505, 1.118562]]
PAIR_PANEL__PAIR_08__ARBITRARY__THE_PHRASE__NONE	PAIR_PANEL	PAIR_08	ARBITRARY	THE_PHRASE	the phrase button and ocean	5	 ocean	9151	1	1	-0.158172	-0.000102	2073	0.489396	[[1888, 2.298034], [2887, 1.494132], [1790, 1.453052], [654, 1.391434], [1815, 1.052753]]
PAIR_PANEL__PAIR_08__ARBITRARY__THEY_SAID__NONE	PAIR_PANEL	PAIR_08	ARBITRARY	THEY_SAID	they said button and ocean	0	<BOS>	50256	0	0	-0.000102	-0.000102	2256	0.796686	[[2256, 2.36087], [1888, 1.564183], [2787, 0.893099], [1450, 0.853876], [1048, 0.848868]]
PAIR_PANEL__PAIR_08__ARBITRARY__THEY_SAID__NONE	PAIR_PANEL	PAIR_08	ARBITRARY	THEY_SAID	they said button and ocean	1	they	9930	0	0	-0.133193	-0.000102	2256	0.053377	[[1790, 2.307492], [1888, 2.21476], [234, 1.470804], [1169, 1.294994], [654, 1.246823]]
PAIR_PANEL__PAIR_08__ARBITRARY__THEY_SAID__NONE	PAIR_PANEL	PAIR_08	ARBITRARY	THEY_SAID	they said button and ocean	2	 said	531	0	0	-0.038379	-0.000102	2256	0.053377	[[2982, 1.845008], [932, 1.550615], [521, 1.429855], [38, 1.363183], [654, 1.281732]]
PAIR_PANEL__PAIR_08__ARBITRARY__THEY_SAID__NONE	PAIR_PANEL	PAIR_08	ARBITRARY	THEY_SAID	they said button and ocean	3	 button	4936	0	0	-0.136843	-0.000102	1888	0.098583	[[1888, 2.459453], [1665, 1.922495], [1790, 1.759855], [1893, 1.504673], [2297, 1.143262]]
PAIR_PANEL__PAIR_08__ARBITRARY__THEY_SAID__NONE	PAIR_PANEL	PAIR_08	ARBITRARY	THEY_SAID	they said button and ocean	4	 and	290	0	0	-0.010159	-0.000102	1888	0.098583	[[1790, 1.583803], [1888, 1.435823], [1003, 1.36089], [654, 1.285519], [2770, 1.242015]]
PAIR_PANEL__PAIR_08__ARBITRARY__THEY_SAID__NONE	PAIR_PANEL	PAIR_08	ARBITRARY	THEY_SAID	they said button and ocean	5	 ocean	9151	1	1	0.393432	0.393432	1888	0.098583	[[1888, 2.233928], [2887, 1.619031], [2659, 1.442225], [654, 1.32442], [638, 1.314679]]
CONTINUATION__UP_DOWN__NONE__BARE__NONE	CONTINUATION	UP_DOWN	NONE	BARE	up and down	0	<BOS>	50256	0	0	-0.000102	-0.000102	2256	0.796686	[[2256, 2.36087], [1888, 1.564183], [2787, 0.893099], [1450, 0.853876], [1048, 0.848868]]
CONTINUATION__UP_DOWN__NONE__BARE__NONE	CONTINUATION	UP_DOWN	NONE	BARE	up and down	1	up	929	0	0	-0.087442	-0.000102	1790	0.085894	[[1790, 2.853053], [1888, 2.767158], [654, 1.632336], [1998, 1.537572], [2588, 1.340617]]
CONTINUATION__UP_DOWN__NONE__BARE__NONE	CONTINUATION	UP_DOWN	NONE	BARE	up and down	2	 and	290	0	0	-0.056431	-0.000102	1790	0.085894	[[62, 2.662341], [2229, 2.113837], [2664, 1.807616], [2973, 1.751245], [1011, 1.627674]]
CONTINUATION__UP_DOWN__NONE__BARE__NONE	CONTINUATION	UP_DOWN	NONE	BARE	up and down	3	 down	866	1	1	4.121797	4.121797	541	1.122365	[[541, 4.121797], [2659, 2.999432], [2898, 2.155427], [2753, 2.009839], [1691, 1.707379]]
CONTINUATION__UP_DOWN__AGAIN__BARE__AGAIN	CONTINUATION	UP_DOWN	AGAIN	BARE	up and down again	0	<BOS>	50256	0	0	-0.000102	-0.000102	2256	0.796686	[[2256, 2.36087], [1888, 1.564183], [2787, 0.893099], [1450, 0.853876], [1048, 0.848868]]
CONTINUATION__UP_DOWN__AGAIN__BARE__AGAIN	CONTINUATION	UP_DOWN	AGAIN	BARE	up and down again	1	up	929	0	0	-0.087442	-0.000102	1790	0.085894	[[1790, 2.853053], [1888, 2.767158], [654, 1.632336], [1998, 1.537572], [2588, 1.340617]]
CONTINUATION__UP_DOWN__AGAIN__BARE__AGAIN	CONTINUATION	UP_DOWN	AGAIN	BARE	up and down again	2	 and	290	0	0	-0.056431	-0.000102	1790	0.085894	[[62, 2.662341], [2229, 2.113837], [2664, 1.807616], [2973, 1.751245], [1011, 1.627674]]
CONTINUATION__UP_DOWN__AGAIN__BARE__AGAIN	CONTINUATION	UP_DOWN	AGAIN	BARE	up and down again	3	 down	866	1	1	4.121797	4.121797	541	1.122365	[[541, 4.121797], [2659, 2.999432], [2898, 2.155427], [2753, 2.009839], [1691, 1.707379]]
CONTINUATION__UP_DOWN__AGAIN__BARE__AGAIN	CONTINUATION	UP_DOWN	AGAIN	BARE	up and down again	4	 again	757	0	0	-0.077044	4.121797	541	1.122365	[[1888, 2.148849], [1790, 2.072286], [1691, 1.81848], [1594, 1.736854], [2705, 1.603992]]
CONTINUATION__UP_DOWN__PERIOD__BARE__PERIOD	CONTINUATION	UP_DOWN	PERIOD	BARE	up and down.	0	<BOS>	50256	0	0	-0.000102	-0.000102	2256	0.796686	[[2256, 2.36087], [1888, 1.564183], [2787, 0.893099], [1450, 0.853876], [1048, 0.848868]]
CONTINUATION__UP_DOWN__PERIOD__BARE__PERIOD	CONTINUATION	UP_DOWN	PERIOD	BARE	up and down.	1	up	929	0	0	-0.087442	-0.000102	1790	0.085894	[[1790, 2.853053], [1888, 2.767158], [654, 1.632336], [1998, 1.537572], [2588, 1.340617]]
CONTINUATION__UP_DOWN__PERIOD__BARE__PERIOD	CONTINUATION	UP_DOWN	PERIOD	BARE	up and down.	2	 and	290	0	0	-0.056431	-0.000102	1790	0.085894	[[62, 2.662341], [2229, 2.113837], [2664, 1.807616], [2973, 1.751245], [1011, 1.627674]]
CONTINUATION__UP_DOWN__PERIOD__BARE__PERIOD	CONTINUATION	UP_DOWN	PERIOD	BARE	up and down.	3	 down	866	1	1	4.121797	4.121797	541	1.122365	[[541, 4.121797], [2659, 2.999432], [2898, 2.155427], [2753, 2.009839], [1691, 1.707379]]
CONTINUATION__UP_DOWN__PERIOD__BARE__PERIOD	CONTINUATION	UP_DOWN	PERIOD	BARE	up and down.	4	.	13	0	0	-0.113188	4.121797	541	1.122365	[[1888, 2.79872], [1821, 2.356916], [1790, 2.271616], [1423, 1.35808], [281, 1.299216]]
CONTINUATION__UP_DOWN__ROAD__BARE__ROAD	CONTINUATION	UP_DOWN	ROAD	BARE	up and down the road	0	<BOS>	50256	0	0	-0.000102	-0.000102	2256	0.796686	[[2256, 2.36087], [1888, 1.564183], [2787, 0.893099], [1450, 0.853876], [1048, 0.848868]]
CONTINUATION__UP_DOWN__ROAD__BARE__ROAD	CONTINUATION	UP_DOWN	ROAD	BARE	up and down the road	1	up	929	0	0	-0.087442	-0.000102	1790	0.085894	[[1790, 2.853053], [1888, 2.767158], [654, 1.632336], [1998, 1.537572], [2588, 1.340617]]
CONTINUATION__UP_DOWN__ROAD__BARE__ROAD	CONTINUATION	UP_DOWN	ROAD	BARE	up and down the road	2	 and	290	0	0	-0.056431	-0.000102	1790	0.085894	[[62, 2.662341], [2229, 2.113837], [2664, 1.807616], [2973, 1.751245], [1011, 1.627674]]
CONTINUATION__UP_DOWN__ROAD__BARE__ROAD	CONTINUATION	UP_DOWN	ROAD	BARE	up and down the road	3	 down	866	1	1	4.121797	4.121797	541	1.122365	[[541, 4.121797], [2659, 2.999432], [2898, 2.155427], [2753, 2.009839], [1691, 1.707379]]
CONTINUATION__UP_DOWN__ROAD__BARE__ROAD	CONTINUATION	UP_DOWN	ROAD	BARE	up and down the road	4	 the	262	0	0	-0.124412	4.121797	541	1.122365	[[1790, 2.560865], [397, 2.287663], [1888, 1.975175], [62, 1.868776], [2528, 1.742083]]
CONTINUATION__UP_DOWN__ROAD__BARE__ROAD	CONTINUATION	UP_DOWN	ROAD	BARE	up and down the road	5	 road	2975	0	0	-0.169224	4.121797	541	1.122365	[[1790, 2.1898], [397, 2.086847], [752, 1.905734], [2261, 1.880559], [2072, 1.557831]]
CONTINUATION__UP_DOWN__CLAUSE__BARE__CLAUSE	CONTINUATION	UP_DOWN	CLAUSE	BARE	up and down, without stopping	0	<BOS>	50256	0	0	-0.000102	-0.000102	2256	0.796686	[[2256, 2.36087], [1888, 1.564183], [2787, 0.893099], [1450, 0.853876], [1048, 0.848868]]
CONTINUATION__UP_DOWN__CLAUSE__BARE__CLAUSE	CONTINUATION	UP_DOWN	CLAUSE	BARE	up and down, without stopping	1	up	929	0	0	-0.087442	-0.000102	1790	0.085894	[[1790, 2.853053], [1888, 2.767158], [654, 1.632336], [1998, 1.537572], [2588, 1.340617]]
CONTINUATION__UP_DOWN__CLAUSE__BARE__CLAUSE	CONTINUATION	UP_DOWN	CLAUSE	BARE	up and down, without stopping	2	 and	290	0	0	-0.056431	-0.000102	1790	0.085894	[[62, 2.662341], [2229, 2.113837], [2664, 1.807616], [2973, 1.751245], [1011, 1.627674]]
CONTINUATION__UP_DOWN__CLAUSE__BARE__CLAUSE	CONTINUATION	UP_DOWN	CLAUSE	BARE	up and down, without stopping	3	 down	866	1	1	4.121797	4.121797	541	1.122365	[[541, 4.121797], [2659, 2.999432], [2898, 2.155427], [2753, 2.009839], [1691, 1.707379]]
CONTINUATION__UP_DOWN__CLAUSE__BARE__CLAUSE	CONTINUATION	UP_DOWN	CLAUSE	BARE	up and down, without stopping	4	,	11	0	0	-0.160327	4.121797	541	1.122365	[[1888, 2.584411], [1790, 2.162613], [2817, 1.736821], [2380, 1.555969], [1423, 1.455196]]
CONTINUATION__UP_DOWN__CLAUSE__BARE__CLAUSE	CONTINUATION	UP_DOWN	CLAUSE	BARE	up and down, without stopping	5	 without	1231	0	0	-0.001326	4.121797	541	1.122365	[[1888, 1.867009], [2288, 1.729754], [1790, 1.624457], [3017, 1.551221], [178, 1.272345]]
CONTINUATION__UP_DOWN__CLAUSE__BARE__CLAUSE	CONTINUATION	UP_DOWN	CLAUSE	BARE	up and down, without stopping	6	 stopping	12225	0	0	-0.163888	4.121797	541	1.122365	[[1837, 2.604469], [462, 2.034822], [1790, 2.01448], [2187, 1.612168], [682, 1.453492]]
CONTINUATION__UP_DOWN__XYZ__BARE__XYZ	CONTINUATION	UP_DOWN	XYZ	BARE	up and down xyz	0	<BOS>	50256	0	0	-0.000102	-0.000102	2256	0.796686	[[2256, 2.36087], [1888, 1.564183], [2787, 0.893099], [1450, 0.853876], [1048, 0.848868]]
CONTINUATION__UP_DOWN__XYZ__BARE__XYZ	CONTINUATION	UP_DOWN	XYZ	BARE	up and down xyz	1	up	929	0	0	-0.087442	-0.000102	1790	0.085894	[[1790, 2.853053], [1888, 2.767158], [654, 1.632336], [1998, 1.537572], [2588, 1.340617]]
CONTINUATION__UP_DOWN__XYZ__BARE__XYZ	CONTINUATION	UP_DOWN	XYZ	BARE	up and down xyz	2	 and	290	0	0	-0.056431	-0.000102	1790	0.085894	[[62, 2.662341], [2229, 2.113837], [2664, 1.807616], [2973, 1.751245], [1011, 1.627674]]
CONTINUATION__UP_DOWN__XYZ__BARE__XYZ	CONTINUATION	UP_DOWN	XYZ	BARE	up and down xyz	3	 down	866	1	1	4.121797	4.121797	541	1.122365	[[541, 4.121797], [2659, 2.999432], [2898, 2.155427], [2753, 2.009839], [1691, 1.707379]]
CONTINUATION__UP_DOWN__XYZ__BARE__XYZ	CONTINUATION	UP_DOWN	XYZ	BARE	up and down xyz	4	 x	2124	0	0	-0.013965	4.121797	541	1.122365	[[1588, 2.961872], [1888, 2.660443], [1769, 2.54321], [1790, 2.244297], [2874, 1.929521]]
CONTINUATION__UP_DOWN__XYZ__BARE__XYZ	CONTINUATION	UP_DOWN	XYZ	BARE	up and down xyz	5	yz	45579	0	0	-0.165763	4.121797	541	1.122365	[[1888, 2.640419], [1790, 2.537065], [547, 1.759562], [2371, 1.647718], [685, 1.119021]]
CONTINUATION__UP_DOWN__NONE__V9_SPACE__NONE	CONTINUATION	UP_DOWN	NONE	V9_SPACE	 up and down	0	<BOS>	50256	0	0	-0.000102	-0.000102	2256	0.796686	[[2256, 2.36087], [1888, 1.564183], [2787, 0.893099], [1450, 0.853876], [1048, 0.848868]]
CONTINUATION__UP_DOWN__NONE__V9_SPACE__NONE	CONTINUATION	UP_DOWN	NONE	V9_SPACE	 up and down	1	 up	510	0	0	-0.111532	-0.000102	1790	0.054773	[[1790, 3.028116], [464, 2.973342], [1888, 2.912612], [654, 1.680092], [1998, 1.657843]]
CONTINUATION__UP_DOWN__NONE__V9_SPACE__NONE	CONTINUATION	UP_DOWN	NONE	V9_SPACE	 up and down	2	 and	290	0	0	-0.028836	-0.000102	1790	0.054773	[[2229, 2.149246], [194, 2.085674], [62, 2.069985], [2664, 1.815553], [2345, 1.703913]]
CONTINUATION__UP_DOWN__NONE__V9_SPACE__NONE	CONTINUATION	UP_DOWN	NONE	V9_SPACE	 up and down	3	 down	866	1	1	4.184617	4.184617	541	1.156502	[[541, 4.184617], [2659, 2.812319], [2898, 2.160294], [1691, 1.966876], [2753, 1.843945]]
CONTINUATION__UP_DOWN__AGAIN__V9_SPACE__AGAIN	CONTINUATION	UP_DOWN	AGAIN	V9_SPACE	 up and down again	0	<BOS>	50256	0	0	-0.000102	-0.000102	2256	0.796686	[[2256, 2.36087], [1888, 1.564183], [2787, 0.893099], [1450, 0.853876], [1048, 0.848868]]
CONTINUATION__UP_DOWN__AGAIN__V9_SPACE__AGAIN	CONTINUATION	UP_DOWN	AGAIN	V9_SPACE	 up and down again	1	 up	510	0	0	-0.111532	-0.000102	1790	0.054773	[[1790, 3.028116], [464, 2.973342], [1888, 2.912612], [654, 1.680092], [1998, 1.657843]]
CONTINUATION__UP_DOWN__AGAIN__V9_SPACE__AGAIN	CONTINUATION	UP_DOWN	AGAIN	V9_SPACE	 up and down again	2	 and	290	0	0	-0.028836	-0.000102	1790	0.054773	[[2229, 2.149246], [194, 2.085674], [62, 2.069985], [2664, 1.815553], [2345, 1.703913]]
CONTINUATION__UP_DOWN__AGAIN__V9_SPACE__AGAIN	CONTINUATION	UP_DOWN	AGAIN	V9_SPACE	 up and down again	3	 down	866	1	1	4.184617	4.184617	541	1.156502	[[541, 4.184617], [2659, 2.812319], [2898, 2.160294], [1691, 1.966876], [2753, 1.843945]]
CONTINUATION__UP_DOWN__AGAIN__V9_SPACE__AGAIN	CONTINUATION	UP_DOWN	AGAIN	V9_SPACE	 up and down again	4	 again	757	0	0	-0.088487	4.184617	541	1.156502	[[1790, 2.395525], [1888, 2.150469], [1594, 1.915277], [1691, 1.884991], [2705, 1.662093]]
CONTINUATION__UP_DOWN__PERIOD__V9_SPACE__PERIOD	CONTINUATION	UP_DOWN	PERIOD	V9_SPACE	 up and down.	0	<BOS>	50256	0	0	-0.000102	-0.000102	2256	0.796686	[[2256, 2.36087], [1888, 1.564183], [2787, 0.893099], [1450, 0.853876], [1048, 0.848868]]
CONTINUATION__UP_DOWN__PERIOD__V9_SPACE__PERIOD	CONTINUATION	UP_DOWN	PERIOD	V9_SPACE	 up and down.	1	 up	510	0	0	-0.111532	-0.000102	1790	0.054773	[[1790, 3.028116], [464, 2.973342], [1888, 2.912612], [654, 1.680092], [1998, 1.657843]]
CONTINUATION__UP_DOWN__PERIOD__V9_SPACE__PERIOD	CONTINUATION	UP_DOWN	PERIOD	V9_SPACE	 up and down.	2	 and	290	0	0	-0.028836	-0.000102	1790	0.054773	[[2229, 2.149246], [194, 2.085674], [62, 2.069985], [2664, 1.815553], [2345, 1.703913]]
CONTINUATION__UP_DOWN__PERIOD__V9_SPACE__PERIOD	CONTINUATION	UP_DOWN	PERIOD	V9_SPACE	 up and down.	3	 down	866	1	1	4.184617	4.184617	541	1.156502	[[541, 4.184617], [2659, 2.812319], [2898, 2.160294], [1691, 1.966876], [2753, 1.843945]]
CONTINUATION__UP_DOWN__PERIOD__V9_SPACE__PERIOD	CONTINUATION	UP_DOWN	PERIOD	V9_SPACE	 up and down.	4	.	13	0	0	-0.066227	4.184617	541	1.156502	[[1888, 2.794522], [1790, 2.555872], [1821, 2.357557], [281, 1.118801], [1423, 1.068457]]
CONTINUATION__UP_DOWN__ROAD__V9_SPACE__ROAD	CONTINUATION	UP_DOWN	ROAD	V9_SPACE	 up and down the road	0	<BOS>	50256	0	0	-0.000102	-0.000102	2256	0.796686	[[2256, 2.36087], [1888, 1.564183], [2787, 0.893099], [1450, 0.853876], [1048, 0.848868]]
CONTINUATION__UP_DOWN__ROAD__V9_SPACE__ROAD	CONTINUATION	UP_DOWN	ROAD	V9_SPACE	 up and down the road	1	 up	510	0	0	-0.111532	-0.000102	1790	0.054773	[[1790, 3.028116], [464, 2.973342], [1888, 2.912612], [654, 1.680092], [1998, 1.657843]]
CONTINUATION__UP_DOWN__ROAD__V9_SPACE__ROAD	CONTINUATION	UP_DOWN	ROAD	V9_SPACE	 up and down the road	2	 and	290	0	0	-0.028836	-0.000102	1790	0.054773	[[2229, 2.149246], [194, 2.085674], [62, 2.069985], [2664, 1.815553], [2345, 1.703913]]
