# generated_utc	2026-08-14T19:14:46+00:00
# script	probe_v11.py
# python	3.11.15
# torch	2.9.0+cu128
# transformers	4.57.1
# device	cuda:0
# gpu	NVIDIA GeForce RTX 5060 Laptop GPU
# revision	607a30d783dfa663caf39e06633721c8d4cfcd7e
# layer	5
# tf32_matmul	False
# tf32_cudnn	False
# theta_sha256	113687a222f8cf98039222c27b39aaf716493e5e8c1db94ea4e6544e0814088c
# n_rows	3252
case_id	branch	seed_id	variant	carrier_id	string	pos	token	token_id	is_second_member_token	is_completion_token	raw_541	running_541	running_leader	running_margin	raw_top5
REPEAT_CONNECTOR__TO_SHOULDER__AND__V9_SPACE__NONE	REPEAT_CONNECTOR	TO_SHOULDER	AND	V9_SPACE	 shoulder and shoulder	0	<BOS>	50256	0	0	-0.000102	-0.000102	2256	0.796686	[[2256, 2.36087], [1888, 1.564183], [2787, 0.893099], [1450, 0.853876], [1048, 0.848868]]
REPEAT_CONNECTOR__TO_SHOULDER__AND__V9_SPACE__NONE	REPEAT_CONNECTOR	TO_SHOULDER	AND	V9_SPACE	 shoulder and shoulder	1	 shoulder	8163	0	0	-0.161864	-0.000102	1790	0.454367	[[1790, 3.611858], [1888, 3.157491], [464, 2.206811], [654, 1.98574], [1998, 1.580835]]
REPEAT_CONNECTOR__TO_SHOULDER__AND__V9_SPACE__NONE	REPEAT_CONNECTOR	TO_SHOULDER	AND	V9_SPACE	 shoulder and shoulder	2	 and	290	0	0	-0.035725	-0.000102	1790	0.454367	[[1790, 2.540911], [1888, 1.693763], [992, 1.090677], [2753, 1.055679], [1203, 0.99259]]
REPEAT_CONNECTOR__TO_SHOULDER__AND__V9_SPACE__NONE	REPEAT_CONNECTOR	TO_SHOULDER	AND	V9_SPACE	 shoulder and shoulder	3	 shoulder	8163	1	1	3.41662	3.41662	2659	0.785002	[[2659, 4.396861], [541, 3.41662], [2317, 2.522445], [638, 2.425352], [2566, 1.991669]]
REPEAT_CONNECTOR__TO_SHOULDER__OR__V9_SPACE__NONE	REPEAT_CONNECTOR	TO_SHOULDER	OR	V9_SPACE	 shoulder or shoulder	0	<BOS>	50256	0	0	-0.000102	-0.000102	2256	0.796686	[[2256, 2.36087], [1888, 1.564183], [2787, 0.893099], [1450, 0.853876], [1048, 0.848868]]
REPEAT_CONNECTOR__TO_SHOULDER__OR__V9_SPACE__NONE	REPEAT_CONNECTOR	TO_SHOULDER	OR	V9_SPACE	 shoulder or shoulder	1	 shoulder	8163	0	0	-0.161864	-0.000102	1790	0.454367	[[1790, 3.611858], [1888, 3.157491], [464, 2.206811], [654, 1.98574], [1998, 1.580835]]
REPEAT_CONNECTOR__TO_SHOULDER__OR__V9_SPACE__NONE	REPEAT_CONNECTOR	TO_SHOULDER	OR	V9_SPACE	 shoulder or shoulder	2	 or	393	0	0	-0.002895	-0.000102	1790	0.454367	[[1790, 2.145929], [1888, 1.543676], [495, 1.236928], [166, 1.125839], [1560, 1.059655]]
REPEAT_CONNECTOR__TO_SHOULDER__OR__V9_SPACE__NONE	REPEAT_CONNECTOR	TO_SHOULDER	OR	V9_SPACE	 shoulder or shoulder	3	 shoulder	8163	1	1	2.792934	2.792934	2659	0.448712	[[2659, 4.06057], [541, 2.792934], [638, 2.420346], [2317, 2.182462], [2117, 1.806178]]
REPEAT_CONNECTOR__TO_SHOULDER__TO__V9_SPACE__NONE	REPEAT_CONNECTOR	TO_SHOULDER	TO	V9_SPACE	 shoulder to shoulder	0	<BOS>	50256	0	0	-0.000102	-0.000102	2256	0.796686	[[2256, 2.36087], [1888, 1.564183], [2787, 0.893099], [1450, 0.853876], [1048, 0.848868]]
REPEAT_CONNECTOR__TO_SHOULDER__TO__V9_SPACE__NONE	REPEAT_CONNECTOR	TO_SHOULDER	TO	V9_SPACE	 shoulder to shoulder	1	 shoulder	8163	0	0	-0.161864	-0.000102	1790	0.454367	[[1790, 3.611858], [1888, 3.157491], [464, 2.206811], [654, 1.98574], [1998, 1.580835]]
REPEAT_CONNECTOR__TO_SHOULDER__TO__V9_SPACE__NONE	REPEAT_CONNECTOR	TO_SHOULDER	TO	V9_SPACE	 shoulder to shoulder	2	 to	284	0	0	-0.012191	-0.000102	1790	0.454367	[[1790, 2.426255], [2150, 2.210111], [1415, 1.98033], [419, 1.884819], [306, 1.690471]]
REPEAT_CONNECTOR__TO_SHOULDER__TO__V9_SPACE__NONE	REPEAT_CONNECTOR	TO_SHOULDER	TO	V9_SPACE	 shoulder to shoulder	3	 shoulder	8163	1	1	4.079752	4.079752	541	0.467894	[[541, 4.079752], [2659, 3.41623], [2326, 2.638065], [3026, 2.445786], [0, 2.149211]]
REPEAT_CONNECTOR__TO_SHOULDER__BY__V9_SPACE__NONE	REPEAT_CONNECTOR	TO_SHOULDER	BY	V9_SPACE	 shoulder by shoulder	0	<BOS>	50256	0	0	-0.000102	-0.000102	2256	0.796686	[[2256, 2.36087], [1888, 1.564183], [2787, 0.893099], [1450, 0.853876], [1048, 0.848868]]
REPEAT_CONNECTOR__TO_SHOULDER__BY__V9_SPACE__NONE	REPEAT_CONNECTOR	TO_SHOULDER	BY	V9_SPACE	 shoulder by shoulder	1	 shoulder	8163	0	0	-0.161864	-0.000102	1790	0.454367	[[1790, 3.611858], [1888, 3.157491], [464, 2.206811], [654, 1.98574], [1998, 1.580835]]
REPEAT_CONNECTOR__TO_SHOULDER__BY__V9_SPACE__NONE	REPEAT_CONNECTOR	TO_SHOULDER	BY	V9_SPACE	 shoulder by shoulder	2	 by	416	0	0	-0.112829	-0.000102	1790	0.454367	[[1790, 2.281226], [1888, 1.994571], [801, 1.9264], [2321, 1.729421], [654, 1.489299]]
REPEAT_CONNECTOR__TO_SHOULDER__BY__V9_SPACE__NONE	REPEAT_CONNECTOR	TO_SHOULDER	BY	V9_SPACE	 shoulder by shoulder	3	 shoulder	8163	1	1	3.944086	3.944086	541	0.332228	[[541, 3.944086], [2659, 3.224402], [2566, 2.555046], [971, 2.276775], [1691, 2.155441]]
REPEAT_CONNECTOR__TO_SHOULDER__AFTER__V9_SPACE__NONE	REPEAT_CONNECTOR	TO_SHOULDER	AFTER	V9_SPACE	 shoulder after shoulder	0	<BOS>	50256	0	0	-0.000102	-0.000102	2256	0.796686	[[2256, 2.36087], [1888, 1.564183], [2787, 0.893099], [1450, 0.853876], [1048, 0.848868]]
REPEAT_CONNECTOR__TO_SHOULDER__AFTER__V9_SPACE__NONE	REPEAT_CONNECTOR	TO_SHOULDER	AFTER	V9_SPACE	 shoulder after shoulder	1	 shoulder	8163	0	0	-0.161864	-0.000102	1790	0.454367	[[1790, 3.611858], [1888, 3.157491], [464, 2.206811], [654, 1.98574], [1998, 1.580835]]
REPEAT_CONNECTOR__TO_SHOULDER__AFTER__V9_SPACE__NONE	REPEAT_CONNECTOR	TO_SHOULDER	AFTER	V9_SPACE	 shoulder after shoulder	2	 after	706	0	0	-0.05354	-0.000102	1790	0.454367	[[1790, 1.807813], [1888, 1.717706], [2883, 1.70216], [92, 1.413473], [576, 1.237211]]
REPEAT_CONNECTOR__TO_SHOULDER__AFTER__V9_SPACE__NONE	REPEAT_CONNECTOR	TO_SHOULDER	AFTER	V9_SPACE	 shoulder after shoulder	3	 shoulder	8163	1	1	2.731725	2.731725	1790	0.454367	[[541, 2.731725], [1738, 2.278136], [2566, 2.196163], [2659, 2.1094], [1790, 1.816654]]
REPEAT_CONNECTOR__TO_SHOULDER__AND__THE_PHRASE__NONE	REPEAT_CONNECTOR	TO_SHOULDER	AND	THE_PHRASE	the phrase shoulder and shoulder	0	<BOS>	50256	0	0	-0.000102	-0.000102	2256	0.796686	[[2256, 2.36087], [1888, 1.564183], [2787, 0.893099], [1450, 0.853876], [1048, 0.848868]]
REPEAT_CONNECTOR__TO_SHOULDER__AND__THE_PHRASE__NONE	REPEAT_CONNECTOR	TO_SHOULDER	AND	THE_PHRASE	the phrase shoulder and shoulder	1	the	1169	0	0	-0.058428	-0.000102	1790	0.119972	[[1790, 2.74375], [1888, 2.623779], [1203, 1.370484], [654, 1.287318], [1504, 1.273196]]
REPEAT_CONNECTOR__TO_SHOULDER__AND__THE_PHRASE__NONE	REPEAT_CONNECTOR	TO_SHOULDER	AND	THE_PHRASE	the phrase shoulder and shoulder	2	 phrase	9546	0	0	-0.055584	-0.000102	2073	0.489396	[[2073, 3.233146], [1026, 1.694937], [2070, 1.648536], [388, 1.556334], [1888, 1.459668]]
REPEAT_CONNECTOR__TO_SHOULDER__AND__THE_PHRASE__NONE	REPEAT_CONNECTOR	TO_SHOULDER	AND	THE_PHRASE	the phrase shoulder and shoulder	3	 shoulder	8163	0	0	-0.093324	-0.000102	2073	0.489396	[[1790, 2.662071], [1888, 1.940081], [1041, 1.23202], [2297, 1.230893], [2625, 1.207708]]
REPEAT_CONNECTOR__TO_SHOULDER__AND__THE_PHRASE__NONE	REPEAT_CONNECTOR	TO_SHOULDER	AND	THE_PHRASE	the phrase shoulder and shoulder	4	 and	290	0	0	-0.014714	-0.000102	2073	0.489396	[[1790, 1.712976], [1543, 1.353143], [1505, 1.028504], [194, 1.024927], [2718, 1.00518]]
REPEAT_CONNECTOR__TO_SHOULDER__AND__THE_PHRASE__NONE	REPEAT_CONNECTOR	TO_SHOULDER	AND	THE_PHRASE	the phrase shoulder and shoulder	5	 shoulder	8163	1	1	3.061923	3.061923	2659	1.028027	[[2659, 4.261173], [541, 3.061923], [638, 2.389149], [2317, 2.318941], [2566, 1.808971]]
REPEAT_CONNECTOR__TO_SHOULDER__OR__THE_PHRASE__NONE	REPEAT_CONNECTOR	TO_SHOULDER	OR	THE_PHRASE	the phrase shoulder or shoulder	0	<BOS>	50256	0	0	-0.000102	-0.000102	2256	0.796686	[[2256, 2.36087], [1888, 1.564183], [2787, 0.893099], [1450, 0.853876], [1048, 0.848868]]
REPEAT_CONNECTOR__TO_SHOULDER__OR__THE_PHRASE__NONE	REPEAT_CONNECTOR	TO_SHOULDER	OR	THE_PHRASE	the phrase shoulder or shoulder	1	the	1169	0	0	-0.058428	-0.000102	1790	0.119972	[[1790, 2.74375], [1888, 2.623779], [1203, 1.370484], [654, 1.287318], [1504, 1.273196]]
REPEAT_CONNECTOR__TO_SHOULDER__OR__THE_PHRASE__NONE	REPEAT_CONNECTOR	TO_SHOULDER	OR	THE_PHRASE	the phrase shoulder or shoulder	2	 phrase	9546	0	0	-0.055584	-0.000102	2073	0.489396	[[2073, 3.233146], [1026, 1.694937], [2070, 1.648536], [388, 1.556334], [1888, 1.459668]]
REPEAT_CONNECTOR__TO_SHOULDER__OR__THE_PHRASE__NONE	REPEAT_CONNECTOR	TO_SHOULDER	OR	THE_PHRASE	the phrase shoulder or shoulder	3	 shoulder	8163	0	0	-0.093324	-0.000102	2073	0.489396	[[1790, 2.662071], [1888, 1.940081], [1041, 1.23202], [2297, 1.230893], [2625, 1.207708]]
REPEAT_CONNECTOR__TO_SHOULDER__OR__THE_PHRASE__NONE	REPEAT_CONNECTOR	TO_SHOULDER	OR	THE_PHRASE	the phrase shoulder or shoulder	4	 or	393	0	0	-0.000883	-0.000102	2073	0.489396	[[1790, 1.690774], [744, 1.56728], [2762, 1.533389], [886, 1.464188], [1543, 1.177066]]
REPEAT_CONNECTOR__TO_SHOULDER__OR__THE_PHRASE__NONE	REPEAT_CONNECTOR	TO_SHOULDER	OR	THE_PHRASE	the phrase shoulder or shoulder	5	 shoulder	8163	1	1	2.424437	2.424437	2659	0.73325	[[2659, 3.966396], [541, 2.424437], [638, 2.099581], [2117, 2.092317], [2317, 1.922231]]
REPEAT_CONNECTOR__TO_SHOULDER__TO__THE_PHRASE__NONE	REPEAT_CONNECTOR	TO_SHOULDER	TO	THE_PHRASE	the phrase shoulder to shoulder	0	<BOS>	50256	0	0	-0.000102	-0.000102	2256	0.796686	[[2256, 2.36087], [1888, 1.564183], [2787, 0.893099], [1450, 0.853876], [1048, 0.848868]]
REPEAT_CONNECTOR__TO_SHOULDER__TO__THE_PHRASE__NONE	REPEAT_CONNECTOR	TO_SHOULDER	TO	THE_PHRASE	the phrase shoulder to shoulder	1	the	1169	0	0	-0.058428	-0.000102	1790	0.119972	[[1790, 2.74375], [1888, 2.623779], [1203, 1.370484], [654, 1.287318], [1504, 1.273196]]
REPEAT_CONNECTOR__TO_SHOULDER__TO__THE_PHRASE__NONE	REPEAT_CONNECTOR	TO_SHOULDER	TO	THE_PHRASE	the phrase shoulder to shoulder	2	 phrase	9546	0	0	-0.055584	-0.000102	2073	0.489396	[[2073, 3.233146], [1026, 1.694937], [2070, 1.648536], [388, 1.556334], [1888, 1.459668]]
REPEAT_CONNECTOR__TO_SHOULDER__TO__THE_PHRASE__NONE	REPEAT_CONNECTOR	TO_SHOULDER	TO	THE_PHRASE	the phrase shoulder to shoulder	3	 shoulder	8163	0	0	-0.093324	-0.000102	2073	0.489396	[[1790, 2.662071], [1888, 1.940081], [1041, 1.23202], [2297, 1.230893], [2625, 1.207708]]
REPEAT_CONNECTOR__TO_SHOULDER__TO__THE_PHRASE__NONE	REPEAT_CONNECTOR	TO_SHOULDER	TO	THE_PHRASE	the phrase shoulder to shoulder	4	 to	284	0	0	-0.023426	-0.000102	2073	0.489396	[[2150, 2.464683], [1790, 1.882038], [419, 1.605348], [1415, 1.592303], [2603, 1.567762]]
REPEAT_CONNECTOR__TO_SHOULDER__TO__THE_PHRASE__NONE	REPEAT_CONNECTOR	TO_SHOULDER	TO	THE_PHRASE	the phrase shoulder to shoulder	5	 shoulder	8163	1	1	4.283237	4.283237	541	0.526654	[[541, 4.283237], [2659, 3.756583], [2326, 2.435574], [2956, 2.406657], [638, 2.336223]]
REPEAT_CONNECTOR__TO_SHOULDER__BY__THE_PHRASE__NONE	REPEAT_CONNECTOR	TO_SHOULDER	BY	THE_PHRASE	the phrase shoulder by shoulder	0	<BOS>	50256	0	0	-0.000102	-0.000102	2256	0.796686	[[2256, 2.36087], [1888, 1.564183], [2787, 0.893099], [1450, 0.853876], [1048, 0.848868]]
REPEAT_CONNECTOR__TO_SHOULDER__BY__THE_PHRASE__NONE	REPEAT_CONNECTOR	TO_SHOULDER	BY	THE_PHRASE	the phrase shoulder by shoulder	1	the	1169	0	0	-0.058428	-0.000102	1790	0.119972	[[1790, 2.74375], [1888, 2.623779], [1203, 1.370484], [654, 1.287318], [1504, 1.273196]]
REPEAT_CONNECTOR__TO_SHOULDER__BY__THE_PHRASE__NONE	REPEAT_CONNECTOR	TO_SHOULDER	BY	THE_PHRASE	the phrase shoulder by shoulder	2	 phrase	9546	0	0	-0.055584	-0.000102	2073	0.489396	[[2073, 3.233146], [1026, 1.694937], [2070, 1.648536], [388, 1.556334], [1888, 1.459668]]
REPEAT_CONNECTOR__TO_SHOULDER__BY__THE_PHRASE__NONE	REPEAT_CONNECTOR	TO_SHOULDER	BY	THE_PHRASE	the phrase shoulder by shoulder	3	 shoulder	8163	0	0	-0.093324	-0.000102	2073	0.489396	[[1790, 2.662071], [1888, 1.940081], [1041, 1.23202], [2297, 1.230893], [2625, 1.207708]]
REPEAT_CONNECTOR__TO_SHOULDER__BY__THE_PHRASE__NONE	REPEAT_CONNECTOR	TO_SHOULDER	BY	THE_PHRASE	the phrase shoulder by shoulder	4	 by	416	0	0	-0.083015	-0.000102	2073	0.489396	[[1888, 2.048333], [1790, 2.024325], [801, 1.690638], [419, 1.483488], [1856, 1.436231]]
REPEAT_CONNECTOR__TO_SHOULDER__BY__THE_PHRASE__NONE	REPEAT_CONNECTOR	TO_SHOULDER	BY	THE_PHRASE	the phrase shoulder by shoulder	5	 shoulder	8163	1	1	3.52131	3.52131	541	0.288163	[[541, 3.52131], [2659, 3.047828], [2566, 2.492559], [971, 2.302239], [1691, 2.142745]]
REPEAT_CONNECTOR__TO_SHOULDER__AFTER__THE_PHRASE__NONE	REPEAT_CONNECTOR	TO_SHOULDER	AFTER	THE_PHRASE	the phrase shoulder after shoulder	0	<BOS>	50256	0	0	-0.000102	-0.000102	2256	0.796686	[[2256, 2.36087], [1888, 1.564183], [2787, 0.893099], [1450, 0.853876], [1048, 0.848868]]
REPEAT_CONNECTOR__TO_SHOULDER__AFTER__THE_PHRASE__NONE	REPEAT_CONNECTOR	TO_SHOULDER	AFTER	THE_PHRASE	the phrase shoulder after shoulder	1	the	1169	0	0	-0.058428	-0.000102	1790	0.119972	[[1790, 2.74375], [1888, 2.623779], [1203, 1.370484], [654, 1.287318], [1504, 1.273196]]
REPEAT_CONNECTOR__TO_SHOULDER__AFTER__THE_PHRASE__NONE	REPEAT_CONNECTOR	TO_SHOULDER	AFTER	THE_PHRASE	the phrase shoulder after shoulder	2	 phrase	9546	0	0	-0.055584	-0.000102	2073	0.489396	[[2073, 3.233146], [1026, 1.694937], [2070, 1.648536], [388, 1.556334], [1888, 1.459668]]
REPEAT_CONNECTOR__TO_SHOULDER__AFTER__THE_PHRASE__NONE	REPEAT_CONNECTOR	TO_SHOULDER	AFTER	THE_PHRASE	the phrase shoulder after shoulder	3	 shoulder	8163	0	0	-0.093324	-0.000102	2073	0.489396	[[1790, 2.662071], [1888, 1.940081], [1041, 1.23202], [2297, 1.230893], [2625, 1.207708]]
REPEAT_CONNECTOR__TO_SHOULDER__AFTER__THE_PHRASE__NONE	REPEAT_CONNECTOR	TO_SHOULDER	AFTER	THE_PHRASE	the phrase shoulder after shoulder	4	 after	706	0	0	-0.044348	-0.000102	2073	0.489396	[[2883, 1.719965], [2335, 1.311005], [92, 1.290318], [2718, 1.23378], [323, 1.218641]]
REPEAT_CONNECTOR__TO_SHOULDER__AFTER__THE_PHRASE__NONE	REPEAT_CONNECTOR	TO_SHOULDER	AFTER	THE_PHRASE	the phrase shoulder after shoulder	5	 shoulder	8163	1	1	2.614007	2.614007	2073	0.489396	[[541, 2.614007], [2659, 2.060624], [2566, 2.053649], [1738, 1.500527], [2723, 1.411927]]
REPEAT_CONNECTOR__TO_SHOULDER__AND__THEY_SAID__NONE	REPEAT_CONNECTOR	TO_SHOULDER	AND	THEY_SAID	they said shoulder and shoulder	0	<BOS>	50256	0	0	-0.000102	-0.000102	2256	0.796686	[[2256, 2.36087], [1888, 1.564183], [2787, 0.893099], [1450, 0.853876], [1048, 0.848868]]
REPEAT_CONNECTOR__TO_SHOULDER__AND__THEY_SAID__NONE	REPEAT_CONNECTOR	TO_SHOULDER	AND	THEY_SAID	they said shoulder and shoulder	1	they	9930	0	0	-0.133193	-0.000102	2256	0.053377	[[1790, 2.307492], [1888, 2.21476], [234, 1.470804], [1169, 1.294994], [654, 1.246823]]
REPEAT_CONNECTOR__TO_SHOULDER__AND__THEY_SAID__NONE	REPEAT_CONNECTOR	TO_SHOULDER	AND	THEY_SAID	they said shoulder and shoulder	2	 said	531	0	0	-0.038379	-0.000102	2256	0.053377	[[2982, 1.845008], [932, 1.550615], [521, 1.429855], [38, 1.363183], [654, 1.281732]]
REPEAT_CONNECTOR__TO_SHOULDER__AND__THEY_SAID__NONE	REPEAT_CONNECTOR	TO_SHOULDER	AND	THEY_SAID	they said shoulder and shoulder	3	 shoulder	8163	0	0	-0.081188	-0.000102	1790	0.362476	[[1790, 2.723346], [1888, 2.204353], [1041, 1.470602], [654, 1.431132], [1602, 1.250362]]
REPEAT_CONNECTOR__TO_SHOULDER__AND__THEY_SAID__NONE	REPEAT_CONNECTOR	TO_SHOULDER	AND	THEY_SAID	they said shoulder and shoulder	4	 and	290	0	0	-0.015164	-0.000102	1790	0.362476	[[1790, 2.049599], [2753, 1.324458], [1888, 1.247583], [830, 1.064948], [992, 1.056617]]
REPEAT_CONNECTOR__TO_SHOULDER__AND__THEY_SAID__NONE	REPEAT_CONNECTOR	TO_SHOULDER	AND	THEY_SAID	they said shoulder and shoulder	5	 shoulder	8163	1	1	3.592134	3.592134	2659	1.383	[[2659, 4.975134], [541, 3.592134], [2317, 2.81439], [638, 2.357712], [2566, 2.24593]]
REPEAT_CONNECTOR__TO_SHOULDER__OR__THEY_SAID__NONE	REPEAT_CONNECTOR	TO_SHOULDER	OR	THEY_SAID	they said shoulder or shoulder	0	<BOS>	50256	0	0	-0.000102	-0.000102	2256	0.796686	[[2256, 2.36087], [1888, 1.564183], [2787, 0.893099], [1450, 0.853876], [1048, 0.848868]]
REPEAT_CONNECTOR__TO_SHOULDER__OR__THEY_SAID__NONE	REPEAT_CONNECTOR	TO_SHOULDER	OR	THEY_SAID	they said shoulder or shoulder	1	they	9930	0	0	-0.133193	-0.000102	2256	0.053377	[[1790, 2.307492], [1888, 2.21476], [234, 1.470804], [1169, 1.294994], [654, 1.246823]]
REPEAT_CONNECTOR__TO_SHOULDER__OR__THEY_SAID__NONE	REPEAT_CONNECTOR	TO_SHOULDER	OR	THEY_SAID	they said shoulder or shoulder	2	 said	531	0	0	-0.038379	-0.000102	2256	0.053377	[[2982, 1.845008], [932, 1.550615], [521, 1.429855], [38, 1.363183], [654, 1.281732]]
REPEAT_CONNECTOR__TO_SHOULDER__OR__THEY_SAID__NONE	REPEAT_CONNECTOR	TO_SHOULDER	OR	THEY_SAID	they said shoulder or shoulder	3	 shoulder	8163	0	0	-0.081188	-0.000102	1790	0.362476	[[1790, 2.723346], [1888, 2.204353], [1041, 1.470602], [654, 1.431132], [1602, 1.250362]]
REPEAT_CONNECTOR__TO_SHOULDER__OR__THEY_SAID__NONE	REPEAT_CONNECTOR	TO_SHOULDER	OR	THEY_SAID	they said shoulder or shoulder	4	 or	393	0	0	-0.000243	-0.000102	1790	0.362476	[[1790, 1.618693], [1888, 1.294439], [2753, 1.224072], [166, 1.187394], [654, 1.101028]]
REPEAT_CONNECTOR__TO_SHOULDER__OR__THEY_SAID__NONE	REPEAT_CONNECTOR	TO_SHOULDER	OR	THEY_SAID	they said shoulder or shoulder	5	 shoulder	8163	1	1	2.708453	2.708453	2659	1.69142	[[2659, 4.414766], [541, 2.708453], [2317, 2.43872], [638, 2.285002], [2117, 2.069607]]
REPEAT_CONNECTOR__TO_SHOULDER__TO__THEY_SAID__NONE	REPEAT_CONNECTOR	TO_SHOULDER	TO	THEY_SAID	they said shoulder to shoulder	0	<BOS>	50256	0	0	-0.000102	-0.000102	2256	0.796686	[[2256, 2.36087], [1888, 1.564183], [2787, 0.893099], [1450, 0.853876], [1048, 0.848868]]
REPEAT_CONNECTOR__TO_SHOULDER__TO__THEY_SAID__NONE	REPEAT_CONNECTOR	TO_SHOULDER	TO	THEY_SAID	they said shoulder to shoulder	1	they	9930	0	0	-0.133193	-0.000102	2256	0.053377	[[1790, 2.307492], [1888, 2.21476], [234, 1.470804], [1169, 1.294994], [654, 1.246823]]
REPEAT_CONNECTOR__TO_SHOULDER__TO__THEY_SAID__NONE	REPEAT_CONNECTOR	TO_SHOULDER	TO	THEY_SAID	they said shoulder to shoulder	2	 said	531	0	0	-0.038379	-0.000102	2256	0.053377	[[2982, 1.845008], [932, 1.550615], [521, 1.429855], [38, 1.363183], [654, 1.281732]]
REPEAT_CONNECTOR__TO_SHOULDER__TO__THEY_SAID__NONE	REPEAT_CONNECTOR	TO_SHOULDER	TO	THEY_SAID	they said shoulder to shoulder	3	 shoulder	8163	0	0	-0.081188	-0.000102	1790	0.362476	[[1790, 2.723346], [1888, 2.204353], [1041, 1.470602], [654, 1.431132], [1602, 1.250362]]
REPEAT_CONNECTOR__TO_SHOULDER__TO__THEY_SAID__NONE	REPEAT_CONNECTOR	TO_SHOULDER	TO	THEY_SAID	they said shoulder to shoulder	4	 to	284	0	0	-0.004769	-0.000102	419	0.74174	[[419, 3.465086], [1415, 2.543606], [1790, 2.3956], [2150, 2.326288], [1003, 2.025292]]
REPEAT_CONNECTOR__TO_SHOULDER__TO__THEY_SAID__NONE	REPEAT_CONNECTOR	TO_SHOULDER	TO	THEY_SAID	they said shoulder to shoulder	5	 shoulder	8163	1	1	4.702437	4.702437	541	0.441053	[[541, 4.702437], [2659, 4.261384], [2326, 2.75168], [2956, 2.616929], [2566, 2.594529]]
REPEAT_CONNECTOR__TO_SHOULDER__BY__THEY_SAID__NONE	REPEAT_CONNECTOR	TO_SHOULDER	BY	THEY_SAID	they said shoulder by shoulder	0	<BOS>	50256	0	0	-0.000102	-0.000102	2256	0.796686	[[2256, 2.36087], [1888, 1.564183], [2787, 0.893099], [1450, 0.853876], [1048, 0.848868]]
REPEAT_CONNECTOR__TO_SHOULDER__BY__THEY_SAID__NONE	REPEAT_CONNECTOR	TO_SHOULDER	BY	THEY_SAID	they said shoulder by shoulder	1	they	9930	0	0	-0.133193	-0.000102	2256	0.053377	[[1790, 2.307492], [1888, 2.21476], [234, 1.470804], [1169, 1.294994], [654, 1.246823]]
REPEAT_CONNECTOR__TO_SHOULDER__BY__THEY_SAID__NONE	REPEAT_CONNECTOR	TO_SHOULDER	BY	THEY_SAID	they said shoulder by shoulder	2	 said	531	0	0	-0.038379	-0.000102	2256	0.053377	[[2982, 1.845008], [932, 1.550615], [521, 1.429855], [38, 1.363183], [654, 1.281732]]
REPEAT_CONNECTOR__TO_SHOULDER__BY__THEY_SAID__NONE	REPEAT_CONNECTOR	TO_SHOULDER	BY	THEY_SAID	they said shoulder by shoulder	3	 shoulder	8163	0	0	-0.081188	-0.000102	1790	0.362476	[[1790, 2.723346], [1888, 2.204353], [1041, 1.470602], [654, 1.431132], [1602, 1.250362]]
REPEAT_CONNECTOR__TO_SHOULDER__BY__THEY_SAID__NONE	REPEAT_CONNECTOR	TO_SHOULDER	BY	THEY_SAID	they said shoulder by shoulder	4	 by	416	0	0	-0.036132	-0.000102	419	0.12376	[[419, 2.847106], [1790, 2.078465], [1888, 1.958737], [801, 1.707807], [654, 1.68208]]
REPEAT_CONNECTOR__TO_SHOULDER__BY__THEY_SAID__NONE	REPEAT_CONNECTOR	TO_SHOULDER	BY	THEY_SAID	they said shoulder by shoulder	5	 shoulder	8163	1	1	4.031631	4.031631	541	0.47929	[[541, 4.031631], [2659, 3.552341], [2566, 2.905449], [1691, 2.442381], [971, 2.403482]]
REPEAT_CONNECTOR__TO_SHOULDER__AFTER__THEY_SAID__NONE	REPEAT_CONNECTOR	TO_SHOULDER	AFTER	THEY_SAID	they said shoulder after shoulder	0	<BOS>	50256	0	0	-0.000102	-0.000102	2256	0.796686	[[2256, 2.36087], [1888, 1.564183], [2787, 0.893099], [1450, 0.853876], [1048, 0.848868]]
REPEAT_CONNECTOR__TO_SHOULDER__AFTER__THEY_SAID__NONE	REPEAT_CONNECTOR	TO_SHOULDER	AFTER	THEY_SAID	they said shoulder after shoulder	1	they	9930	0	0	-0.133193	-0.000102	2256	0.053377	[[1790, 2.307492], [1888, 2.21476], [234, 1.470804], [1169, 1.294994], [654, 1.246823]]
REPEAT_CONNECTOR__TO_SHOULDER__AFTER__THEY_SAID__NONE	REPEAT_CONNECTOR	TO_SHOULDER	AFTER	THEY_SAID	they said shoulder after shoulder	2	 said	531	0	0	-0.038379	-0.000102	2256	0.053377	[[2982, 1.845008], [932, 1.550615], [521, 1.429855], [38, 1.363183], [654, 1.281732]]
REPEAT_CONNECTOR__TO_SHOULDER__AFTER__THEY_SAID__NONE	REPEAT_CONNECTOR	TO_SHOULDER	AFTER	THEY_SAID	they said shoulder after shoulder	3	 shoulder	8163	0	0	-0.081188	-0.000102	1790	0.362476	[[1790, 2.723346], [1888, 2.204353], [1041, 1.470602], [654, 1.431132], [1602, 1.250362]]
REPEAT_CONNECTOR__TO_SHOULDER__AFTER__THEY_SAID__NONE	REPEAT_CONNECTOR	TO_SHOULDER	AFTER	THEY_SAID	they said shoulder after shoulder	4	 after	706	0	0	-0.018661	-0.000102	1790	0.362476	[[419, 2.233477], [2883, 1.764517], [92, 1.675466], [1790, 1.461655], [403, 1.299128]]
